STATEA,COUNTYA,AJWME001,AJXCE001,AJXCE002,AJXCE003,AJXCE004,AJXCE005,AJXCE006,AJXCE007,AJXCE008,AJXCE009,AJXCE010,AJXCE011,AJXCE012,AJXCE013,AJXCE014,AJXCE015,AJXCE016,AJXCE017,AJXCE018,AJXCE019,AJXCE020,AJXCE021
19,145,15363,7043,6376,5703,673,540,95,20,18,0,10,10,0,0,0,0,0,7,7,311,40,292
19,147,9055,4688,4265,3673,592,439,107,34,8,4,13,3,0,0,0,10,0,2,13,188,52,155
19,149,25039,13180,11718,10761,957,729,136,66,21,5,20,20,0,0,0,0,3,31,9,369,180,850
19,151,6898,3362,2826,2505,321,261,60,0,0,0,1,0,0,0,0,1,0,11,13,246,54,211
19,153,474274,249815,228712,208230,20482,15963,2672,871,566,410,3832,3707,37,11,4,73,379,293,710,4208,1128,10553
19,155,93503,46493,43304,39511,3793,3015,479,154,134,11,396,383,13,0,0,0,64,48,102,757,438,1384
19,157,18605,9647,7704,6957,747,637,31,73,3,3,3,3,0,0,0,0,0,12,147,1242,96,443
19,159,4984,2086,1830,1718,112,79,27,3,0,3,1,1,0,0,0,0,0,0,0,53,18,184
19,161,9868,4915,4417,4108,309,215,36,22,13,23,7,7,0,0,0,0,0,4,7,154,38,288
19,163,172288,83801,77459,72134,5325,4062,605,436,134,88,618,618,0,0,0,0,24,84,232,1350,345,3689
19,165,11694,5876,5180,4578,602,467,84,22,29,0,28,16,0,0,0,12,0,25,0,214,33,396
19,167,34825,18373,15554,14181,1373,1117,140,40,66,10,62,57,0,0,0,5,0,21,114,673,95,1854
19,169,96922,50500,39413,36196,3217,2676,367,54,78,42,3278,3278,0,0,0,0,0,143,1113,3641,205,2707
19,171,17136,8342,7532,6670,862,664,82,76,34,6,8,8,0,0,0,0,0,0,5,323,82,392
19,173,6201,2953,2643,2320,323,289,24,8,0,2,21,21,0,0,0,0,0,8,0,103,34,144
19,175,12453,5923,5354,4788,566,409,86,35,34,2,39,39,0,0,0,0,0,0,30,279,7,214
19,177,7223,3084,2617,2211,406,327,40,2,32,5,39,39,0,0,0,0,0,0,35,121,63,209
19,179,35315,15993,14950,13246,1704,1398,128,128,35,15,99,99,0,0,0,0,0,8,8,297,262,369
19,181,49361,25608,23327,21716,1611,1327,150,104,19,11,36,23,0,13,0,0,8,11,55,804,58,1309
19,183,22143,10860,9534,8441,1093,825,68,77,50,73,40,40,0,0,0,0,0,30,42,388,199,627
19,185,6413,2751,2409,2109,300,180,23,32,38,27,12,12,0,0,0,0,0,7,3,95,59,166
19,187,36757,16739,15193,13774,1419,1043,199,81,93,3,88,55,19,0,0,14,38,13,37,612,77,681
19,189,10571,5192,4668,4109,559,513,22,24,0,0,29,29,0,0,0,0,0,12,22,201,21,239
19,191,20401,11575,8632,7892,740,581,88,41,22,8,9,9,0,0,0,0,6,6,76,1677,120,1049
19,193,102398,51021,47222,42695,4527,3308,728,249,162,80,404,395,0,0,0,9,83,36,47,802,283,2144
19,195,7489,3817,3541,3320,221,178,39,4,0,0,14,14,0,0,0,0,0,20,3,77,21,141
19,197,12804,5652,5129,4632,497,325,155,12,3,2,6,6,0,0,0,0,6,5,46,215,5,240
20,1,12630,5822,5364,4897,467,399,25,36,6,1,77,77,0,0,0,0,3,9,2,164,22,181
20,3,7852,3453,2929,2537,392,254,50,72,15,1,0,0,0,0,0,0,0,3,0,177,138,206
20,5,16363,7626,6461,5728,733,508,158,16,50,1,2,2,0,0,0,0,0,16,6,546,46,549
20,7,4733,2144,1954,1742,212,130,52,15,15,0,0,0,0,0,0,0,0,0,0,56,33,101
20,9,26791,13272,12307,11158,1149,775,183,125,59,7,96,96,0,0,0,0,13,3,34,245,62,512
20,11,14702,6292,5402,4799,603,529,19,36,19,0,0,0,0,0,0,0,0,14,27,318,91,440
20,13,9664,4442,3943,3610,333,202,46,21,48,16,2,2,0,0,0,0,0,0,26,151,20,300
20,15,66468,30657,28315,25667,2648,1946,440,161,91,10,51,48,0,0,0,3,0,85,62,513,231,1400
20,17,2645,1113,932,802,130,86,36,3,5,0,0,0,0,0,0,0,0,2,2,36,41,100
20,19,3367,1391,1206,1056,150,110,15,20,0,5,0,0,0,0,0,0,0,0,0,95,18,72
20,21,20331,8574,7881,7171,710,612,47,22,1,28,2,2,0,0,0,0,0,28,14,243,26,380
20,23,2677,1206,984,922,62,48,9,3,2,0,0,0,0,0,0,0,0,4,4,117,23,74
20,25,2053,990,831,768,63,45,5,3,1,9,0,0,0,0,0,0,0,0,12,68,13,66
20,27,8142,4016,3664,3303,361,251,25,16,26,43,6,6,0,0,0,0,0,0,0,91,25,230
20,29,9060,4420,4022,3632,390,238,134,8,10,0,25,25,0,0,0,0,0,17,2,121,28,205
20,31,8296,3953,3676,3309,367,286,50,13,6,12,20,7,4,9,0,0,0,4,18,92,9,134
20,33,1780,955,848,799,49,44,1,4,0,0,0,0,0,0,0,0,0,0,0,37,6,64
20,35,35591,15183,14055,12248,1807,1413,309,66,14,5,8,2,0,0,6,0,0,37,68,427,113,475
20,37,39108,18673,17320,15809,1511,1017,422,19,32,21,20,20,0,0,0,0,22,71,87,499,118,536
20,39,2881,1369,1171,1029,142,105,30,7,0,0,0,0,0,0,0,0,0,6,0,31,11,150
20,41,19004,8569,7595,6759,836,726,62,44,4,0,7,7,0,0,0,0,0,37,7,306,131,486
20,43,7736,3701,3215,3058,157,119,15,2,15,6,4,4,0,0,0,0,0,2,6,159,44,271
20,45,119319,64902,55958,50142,5816,4359,811,233,218,195,1516,1504,0,12,0,0,0,180,510,3552,471,2715
20,47,2925,1424,1213,1141,72,55,5,4,5,3,0,0,0,0,0,0,0,5,5,47,27,127
20,49,2562,977,872,754,118,74,42,0,2,0,0,0,0,0,0,0,0,0,4,58,23,20
20,51,28878,16038,14862,13644,1218,690,393,64,43,28,52,52,0,0,0,0,15,0,9,505,9,586
20,53,6293,2629,2348,2109,239,176,46,6,10,1,14,3,0,0,0,11,0,0,0,81,33,153
20,55,36957,18443,17445,14787,2658,1917,457,88,153,43,139,98,0,27,0,14,0,8,75,200,95,481
20,57,34484,16555,15722,12956,2766,1978,723,56,6,3,14,14,0,0,0,0,5,18,37,158,284,317
20,59,25563,12657,11648,10704,944,770,83,73,0,18,12,12,0,0,0,0,11,14,40,256,167,509
20,61,34895,16876,15903,14602,1301,1070,145,73,7,6,0,0,0,0,0,0,5,46,0,225,202,495
20,63,2619,1265,989,857,132,114,2,10,6,0,0,0,0,0,0,0,0,0,6,120,15,135
20,65,2545,1131,962,838,124,101,6,10,7,0,0,0,0,0,0,0,0,0,0,35,34,100
20,67,7616,3599,3197,2950,247,112,129,6,0,0,12,0,12,0,0,0,0,0,0,121,21,248
20,69,6037,3111,2744,2510,234,159,60,9,6,0,0,0,0,0,0,0,0,0,16,159,0,192
20,71,1200,560,463,404,59,41,18,0,0,0,0,0,0,0,0,0,0,0,5,41,0,51
20,73,6156,2851,2587,2351,236,193,10,29,4,0,4,4,0,0,0,0,0,5,5,120,6,124
20,75,2616,1180,961,787,174,83,33,52,6,0,0,0,0,0,0,0,0,0,9,53,13,144
20,77,5673,2506,2264,2029,235,183,28,23,1,0,6,6,0,0,0,0,0,0,0,146,12,78
20,79,34555,16711,14979,13411,1568,1232,164,115,57,0,8,8,0,0,0,0,15,26,243,683,141,616
20,81,4047,1919,1725,1511,214,166,22,22,4,0,0,0,0,0,0,0,0,0,0,72,29,93
20,83,1842,941,812,782,30,23,0,7,0,0,0,0,0,0,0,0,0,0,0,57,5,67
20,85,13318,6157,5669,5059,610,416,111,47,16,20,11,11,0,0,0,0,0,6,0,130,31,310
20,87,18888,9134,8667,7752,915,780,85,33,15,2,0,0,0,0,0,0,0,27,0,97,17,326
20,89,2916,1196,1042,945,97,77,14,3,1,2,0,0,0,0,0,0,0,7,7,60,6,74
20,91,585502,312178,286197,264668,21529,17288,2562,615,724,340,1032,915,24,53,10,30,281,472,505,2690,1518,19483
20,93,3932,1663,1405,1280,125,66,16,10,33,0,0,0,0,0,0,0,0,0,24,55,1,178
20,95,7470,3534,3187,2904,283,214,51,4,13,1,1,1,0,0,0,0,0,6,4,90,50,196
20,97,2526,1236,1067,997,70,58,11,1,0,0,2,2,0,0,0,0,0,0,9,52,5,101
20,99,20367,9375,8647,7979,668,587,39,34,0,8,11,8,0,3,0,0,0,22,28,251,59,357
20,101,1642,847,756,706,50,40,4,6,0,0,0,0,0,0,0,0,0,2,0,43,9,37
20,103,80042,36509,33938,30334,3604,3185,208,123,28,60,91,74,0,0,0,17,12,26,256,581,340,1265
20,105,3097,1412,1200,1058,142,103,36,3,0,0,13,13,0,0,0,0,0,0,0,65,2,132
20,107,9635,4093,3759,3341,418,302,87,0,19,10,12,3,9,0,0,0,0,0,0,65,29,228
20,109,2810,1377,1160,991,169,109,13,10,37,0,0,0,0,0,0,0,0,5,3,91,13,105
20,111,33299,16891,15294,13351,1943,1434,180,141,186,2,83,83,0,0,0,0,48,61,76,620,30,679
20,113,28630,14653,13134,12025,1109,593,308,88,108,12,11,11,0,0,0,0,0,53,26,719,109,601
20,115,12032,5515,4823,4272,551,456,58,37,0,0,0,0,0,0,0,0,0,3,54,333,14,288
20,117,9798,4696,4054,3687,367,254,58,32,15,8,24,24,0,0,0,0,0,8,3,258,67,282
20,119,4261,2070,1766,1498,268,162,44,27,32,3,0,0,0,0,0,0,0,0,2,109,24,169
20,121,33127,16241,14689,13513,1176,955,157,15,7,42,33,33,0,0,0,0,0,45,49,141,137,1147
20,123,6222,2633,2398,2285,113,88,14,6,4,1,0,0,0,0,0,0,8,0,28,133,16,50
20,125,32970,14329,13084,11275,1809,1370,201,135,63,40,0,0,0,0,0,0,0,39,26,537,224,419
20,127,5566,2568,2288,2028,260,170,32,53,5,0,0,0,0,0,0,0,0,13,5,103,20,139
20,129,2838,1247,1061,905,156,98,49,5,4,0,0,0,0,0,0,0,0,1,2,38,28,117
20,131,10104,5082,4483,3966,517,361,69,27,44,16,40,37,3,0,0,0,0,0,8,280,22,249
20,133,16125,7261,6864,5783,1081,846,191,19,25,0,13,0,0,0,0,13,0,20,38,149,4,173
20,135,2955,1362,1186,1050,136,72,47,17,0,0,2,2,0,0,0,0,0,0,0,61,2,111
20,137,5486,2413,2173,1823,350,272,25,13,0,40,0,0,0,0,0,0,0,0,0,112,11,117
20,139,15882,7195,6644,5886,758,628,84,30,15,1,0,0,0,0,0,0,0,0,9,149,34,359
20,141,3603,1759,1551,1364,187,142,31,14,0,0,4,4,0,0,0,0,0,0,5,97,23,79
20,143,5902,2875,2564,2314,250,205,31,13,0,1,10,9,0,1,0,0,0,4,7,85,18,187
20,145,6709,2539,2285,2119,166,138,1,16,11,0,0,0,0,0,0,0,0,0,34,131,13,76
20,147,5408,2627,2389,2167,222,176,23,6,17,0,0,0,0,0,0,0,0,0,0,118,10,110
20,149,23545,11037,10141,8639,1502,1163,259,22,11,47,2,2,0,0,0,0,0,2,141,238,102,411
20,151,9582,4554,4163,3664,499,318,76,40,15,50,6,6,0,0,0,0,0,0,0,173,88,124
20,153,2509,1209,1007,847,160,127,9,14,0,10,13,12,1,0,0,0,0,1,3,62,5,118
20,155,63101,29449,26821,24232,2589,1954,399,130,95,11,122,66,0,0,0,56,27,128,297,675,300,1079
20,157,4686,2316,2028,1944,84,55,10,3,1,15,8,8,0,0,0,0,0,4,2,76,17,181
20,159,9762,4668,4251,3700,551,372,154,23,2,0,13,13,0,0,0,0,0,7,6,239,26,126
20,161,75296,42180,34815,31222,3593,2819,359,272,60,83,180,180,0,0,0,0,12,63,676,3822,322,2290
20,163,5118,2392,2157,1894,263,151,89,4,12,7,0,0,0,0,0,0,0,3,0,75,15,142
20,165,3102,1458,1260,1131,129,104,20,5,0,0,4,4,0,0,0,0,0,0,0,53,21,120
20,167,6977,3175,2945,2841,104,83,5,14,2,0,2,0,2,0,0,0,0,50,9,70,2,97
20,169,54977,27114,24959,22622,2337,1841,314,120,49,13,156,152,4,0,0,0,0,148,187,494,420,750
20,171,4949,2512,2154,1928,226,147,32,0,47,0,11,0,0,0,0,11,0,0,0,77,10,260
20,173,512064,245699,228962,206792,22170,16586,3583,1097,751,153,1260,1187,21,0,23,29,215,447,763,3513,2579,7960
20,175,22692,10639,9771,7547,2224,1229,388,507,90,10,40,8,32,0,0,0,0,19,28,304,91,386
20,177,178284,83422,77751,69234,8517,6570,1266,327,213,141,819,799,0,0,0,20,9,107,220,1362,621,2533
20,179,2506,1232,991,863,128,106,15,7,0,0,0,0,0,0,0,0,0,10,8,128,8,87
20,181,5966,2788,2471,2317,154,134,19,0,0,1,0,0,0,0,0,0,0,0,14,56,39,208
20,183,3663,1668,1424,1314,110,92,8,5,0,5,0,0,0,0,0,0,0,5,0,128,7,104
20,185,4214,2001,1765,1544,221,184,34,3,0,0,1,1,0,0,0,0,0,0,6,82,46,101
20,187,2063,1023,860,769,91,71,20,0,0,0,9,9,0,0,0,0,0,0,0,23,18,113
20,189,5686,2547,2349,2062,287,219,16,52,0,0,0,0,0,0,0,0,0,0,5,65,10,118
20,191,23208,10620,9681,8742,939,647,169,82,41,0,8,8,0,0,0,0,0,16,10,196,23,686
20,193,7824,4261,3772,3537,235,186,20,14,15,0,0,0,0,0,0,0,0,0,18,163,43,265
20,195,2858,1629,1449,1287,162,133,6,15,8,0,3,3,0,0,0,0,0,0,0,97,8,72
20,197,6888,3342,2887,2543,344,290,38,12,0,4,14,14,0,0,0,0,0,16,0,121,16,288
20,199,1575,761,613,556,57,43,10,4,0,0,0,0,0,0,0,0,0,0,0,55,3,90
20,201,5525,2677,2423,2133,290,214,23,15,14,24,1,1,0,0,0,0,0,0,2,96,22,133
20,203,2143,1057,824,714,110,63,21,15,0,11,0,0,0,0,0,0,0,0,0,110,0,123
20,205,8780,3943,3479,3110,369,282,44,25,8,10,9,9,0,0,0,0,0,0,24,234,55,142
20,207,3170,1385,1215,1083,132,116,15,0,1,0,0,0,0,0,0,0,0,0,4,95,30,41
20,209,164345,73471,69284,59658,9626,6649,1260,937,395,385,727,686,0,25,0,16,29,71,147,946,360,1907
21,1,19241,7882,7226,6625,601,498,82,9,8,4,0,0,0,0,0,0,11,0,6,193,60,386
21,3,20794,8428,7583,6650,933,780,45,65,43,0,11,11,0,0,0,0,0,0,0,193,133,508
21,5,22214,10324,9998,9073,925,707,153,36,18,11,0,0,0,0,0,0,0,5,0,121,9,191
21,7,8090,3297,3070,2944,126,53,52,21,0,0,70,70,0,0,0,0,0,0,1,12,31,113
21,9,43680,18095,16746,14699,2047,1425,433,123,43,23,38,38,0,0,0,0,0,0,2,278,178,853
21,11,12268,4545,4273,3710,563,414,135,10,4,0,0,0,0,0,0,0,0,0,0,87,17,168
21,13,27188,7433,6820,5675,1145,876,201,12,56,0,24,24,0,0,0,0,0,0,34,183,161,211
21,15,129095,64903,59810,54346,5464,4773,465,209,17,0,477,477,0,0,0,0,14,36,64,471,639,3392
21,17,20144,9276,8250,7413,837,777,45,15,0,0,43,43,0,0,0,0,0,0,0,218,226,539
21,19,48091,18126,16897,14865,2032,1613,222,128,36,33,48,48,0,0,0,0,0,2,16,636,146,381
21,21,29913,12018,10855,9572,1283,1090,90,93,0,10,18,18,0,0,0,0,0,20,27,451,72,575
21,23,8306,3566,3305,2821,484,409,40,11,7,17,5,5,0,0,0,0,0,0,0,59,47,150
21,25,13116,3761,3427,3005,422,317,32,42,16,15,0,0,0,0,0,0,0,0,0,139,150,45
21,27,20080,7509,6804,5698,1106,706,91,63,241,5,81,81,0,0,0,0,0,0,0,147,106,371
21,29,79466,38659,36638,32805,3833,3237,384,93,79,40,44,44,0,0,0,0,0,68,29,284,356,1240
21,31,12745,4971,4694,4196,498,357,111,30,0,0,15,15,0,0,0,0,0,0,8,22,35,197
21,33,12727,5228,4848,4367,481,302,167,9,1,2,13,13,0,0,0,0,0,20,0,71,191,85
21,35,38776,17396,15114,13444,1670,1403,142,112,2,11,24,18,0,6,0,0,27,27,89,1273,137,705
21,37,92267,46011,41276,36781,4495,3848,355,196,74,22,1043,1043,0,0,0,0,8,32,76,1383,481,1712
21,39,4841,1833,1706,1548,158,129,12,17,0,0,0,0,0,0,0,0,0,0,0,0,35,92
21,41,10711,4439,4202,3687,515,410,86,4,0,15,2,2,0,0,0,0,0,0,1,92,35,107
21,43,27290,8575,7935,6745,1190,899,249,16,0,26,15,15,0,0,0,0,0,0,14,275,82,254
21,45,15796,5433,5130,4429,701,483,121,0,31,66,5,5,0,0,0,0,11,0,16,29,41,201
21,47,72263,30910,26717,24452,2265,1919,304,17,25,0,135,124,0,11,0,0,22,9,77,3013,377,560
21,49,35872,16014,14800,13233,1567,1339,174,28,24,2,25,25,0,0,0,0,42,0,3,285,306,553
21,51,20621,5384,4967,4102,865,637,191,31,2,4,8,8,0,0,0,0,0,0,22,156,91,140
21,53,10211,3463,3237,2936,301,290,11,0,0,0,1,1,0,0,0,0,0,0,0,35,93,97
21,55,9083,3558,3243,2876,367,259,71,30,7,0,32,32,0,0,0,0,0,0,0,124,59,100
21,57,6713,2357,2153,1944,209,135,26,0,43,5,0,0,0,0,0,0,0,0,0,7,16,181
21,59,99937,44440,42094,38524,3570,2529,551,265,200,25,182,182,0,0,0,0,13,46,177,825,247,856
21,61,12122,4518,4158,3641,517,434,54,15,12,2,0,0,0,0,0,0,0,95,0,155,25,85
21,63,7517,1734,1640,1460,180,108,29,2,22,19,4,4,0,0,0,0,0,0,0,40,16,34
21,65,14313,4513,4280,3618,662,383,181,8,42,48,0,0,0,0,0,0,0,0,0,25,23,185
21,67,318734,163113,143267,128066,15201,12450,1795,310,364,282,3133,3099,0,8,0,26,126,129,983,6348,2161,6966
21,69,14479,6024,5582,4715,867,543,214,67,42,1,0,0,0,0,0,0,23,0,0,96,26,297
21,71,36926,10292,9864,8988,876,667,167,12,25,5,23,23,0,0,0,0,0,0,0,144,32,229
21,73,50296,23947,22671,19915,2756,1916,513,45,268,14,77,77,0,0,0,0,0,88,31,391,48,641
21,75,6210,2197,2007,1822,185,150,13,22,0,0,18,18,0,0,0,0,0,0,9,43,33,87
21,77,8703,3737,3482,2953,529,454,33,42,0,0,2,2,0,0,0,0,0,0,0,80,17,156
21,79,17328,7300,6747,6079,668,556,83,7,22,0,13,13,0,0,0,0,0,17,0,29,71,423
21,81,24915,10178,9782,8468,1314,1108,146,34,26,0,14,14,0,0,0,0,0,9,0,79,20,274
21,83,37294,15316,14639,13575,1064,847,170,6,32,9,36,36,0,0,0,0,0,0,0,75,221,345
21,85,26178,10390,9714,8446,1268,918,260,71,8,11,11,11,0,0,0,0,0,51,25,125,213,251
21,87,11023,4513,4245,3640,605,492,43,7,43,20,9,9,0,0,0,0,0,0,0,41,19,199
21,89,35765,13737,13211,11880,1331,1100,156,41,15,19,45,11,0,0,34,0,0,8,0,176,32,265
21,91,8719,3545,3369,3194,175,104,48,15,8,0,13,13,0,0,0,0,0,19,0,59,13,72
21,93,108095,50420,46858,41513,5345,3943,848,196,192,166,149,126,0,0,0,23,36,101,0,1180,631,1465
21,95,27134,7239,6871,5845,1026,870,104,33,3,16,39,39,0,0,0,0,0,10,0,130,5,184
21,97,18668,7841,7270,6395,875,657,112,37,0,69,19,19,0,0,0,0,0,0,11,147,109,285
21,99,18627,6868,6337,5305,1032,641,62,124,94,111,0,0,0,0,0,0,59,8,0,114,145,205
21,101,46137,20032,19071,17581,1490,1199,221,54,4,12,81,79,0,0,0,2,0,21,0,318,120,421
21,103,15814,6970,6484,5580,904,813,73,0,8,10,8,8,0,0,0,0,0,0,0,115,24,339
21,105,4568,1604,1390,1290,100,76,24,0,0,0,0,0,0,0,0,0,0,0,0,3,81,130
21,107,45664,18434,17675,16594,1081,845,158,72,6,0,43,43,0,0,0,0,0,11,0,203,239,263
21,109,13373,4290,4003,3535,468,250,88,130,0,0,83,83,0,0,0,0,0,0,0,35,36,133
21,111,767154,372989,332675,299727,32948,26316,4001,1561,611,459,10337,10179,89,15,0,54,325,233,1258,7362,4646,16153
21,113,52422,23420,21267,18463,2804,2333,430,11,6,24,68,68,0,0,0,0,0,23,16,669,91,1286
21,115,22843,6704,6231,5451,780,658,82,0,40,0,13,13,0,0,0,0,0,0,0,238,6,216
21,117,164688,81722,74011,66665,7346,6070,818,370,48,40,1961,1921,29,0,11,0,124,57,209,1438,919,3003
21,119,15513,4543,4097,3726,371,231,59,43,32,6,5,5,0,0,0,0,0,0,0,234,134,73
21,121,31467,9970,9488,8520,968,756,53,150,9,0,99,99,0,0,0,0,0,0,0,197,0,186
21,123,14156,6117,5834,5020,814,666,89,36,23,0,0,0,0,0,0,0,0,0,0,77,7,199
21,125,60180,22876,21793,19652,2141,1926,122,26,49,18,16,16,0,0,0,0,0,115,0,185,143,624
21,127,15783,4523,4175,3780,395,319,48,23,5,0,16,16,0,0,0,0,0,0,0,30,107,195
21,129,6751,1800,1641,1512,129,90,17,0,15,7,0,0,0,0,0,0,0,0,29,46,59,25
21,131,10472,2812,2733,2439,294,271,23,0,0,0,0,0,0,0,0,0,0,0,0,27,12,40
21,133,22676,6867,6294,5874,420,355,53,0,12,0,37,37,0,0,0,0,0,0,0,220,60,256
21,135,13490,4477,4157,3665,492,367,57,43,25,0,5,5,0,0,0,0,0,0,0,28,86,201
21,137,24458,9554,8800,7735,1065,791,129,15,73,57,35,35,0,0,0,0,0,0,0,169,24,526
21,139,9263,3829,3568,3294,274,262,12,0,0,0,12,12,0,0,0,0,0,2,0,33,62,152
21,141,26849,10658,10141,9310,831,576,152,46,57,0,6,6,0,0,0,0,0,0,0,122,87,302
21,143,8186,2832,2716,2453,263,193,35,35,0,0,0,0,0,0,0,0,0,0,0,50,31,35
21,145,65284,28474,26635,24999,1636,1276,168,68,35,89,103,68,0,0,35,0,41,23,11,511,313,837
21,147,17635,4351,4074,3658,416,277,98,16,25,0,0,0,0,0,0,0,0,0,0,112,116,49
21,149,9331,3709,3517,3272,245,208,11,24,0,2,0,0,0,0,0,0,0,0,18,125,0,49
21,151,89700,40969,36545,32895,3650,3113,410,76,38,13,44,44,0,0,0,0,180,17,85,2090,612,1396
21,153,12666,3556,3421,2990,431,258,70,82,21,0,18,18,0,0,0,0,0,0,0,30,12,75
21,155,19232,7353,6693,5750,943,718,179,23,23,0,25,20,4,1,0,0,0,2,0,224,60,349
21,157,31166,12723,12263,11428,835,617,173,10,35,0,24,24,0,0,0,0,0,0,12,93,158,173
21,159,11919,2909,2842,2432,410,245,67,94,4,0,0,0,0,0,0,0,0,0,0,40,5,22
21,161,17153,7003,6506,5703,803,453,118,185,47,0,38,38,0,0,0,0,10,0,10,114,30,295
21,163,28326,12676,12110,10853,1257,963,118,62,90,24,45,45,0,0,0,0,0,2,0,80,97,342
21,165,6405,2231,2151,1882,269,244,4,21,0,0,0,0,0,0,0,0,0,0,0,17,0,63
21,167,21516,9174,8655,7683,972,787,95,60,30,0,15,0,0,0,15,0,0,27,7,82,20,368
21,169,10004,3848,3599,3103,496,286,168,42,0,0,0,0,0,0,0,0,0,0,0,24,15,210
21,171,10634,4256,3860,3315,545,379,134,0,4,28,24,0,0,0,0,24,8,0,0,84,11,269
21,173,27759,11208,10789,9277,1512,1298,126,31,37,20,0,0,0,0,0,0,0,0,0,52,51,316
21,175,13285,3557,3401,3054,347,262,46,39,0,0,0,0,0,0,0,0,0,0,0,17,39,100
21,177,31081,11378,11106,10014,1092,850,147,62,31,2,9,9,0,0,0,0,0,3,0,65,93,102
21,179,45388,21273,20027,17823,2204,1678,418,21,51,36,0,0,0,0,0,0,3,0,0,242,124,877
21,181,7100,2705,2521,2029,492,366,69,10,47,0,16,16,0,0,0,0,0,0,0,59,5,104
21,183,24071,9511,9152,8087,1065,943,43,49,30,0,32,32,0,0,0,0,0,58,0,61,42,166
21,185,65374,30926,28383,26347,2036,1657,138,65,123,53,110,110,0,0,0,0,0,62,26,176,230,1939
21,187,10741,4002,3680,3254,426,354,65,7,0,0,20,9,0,0,0,11,0,0,0,48,56,198
21,189,4463,1242,1152,1015,137,129,0,8,0,0,0,0,0,0,0,0,0,0,0,22,50,18
21,191,14520,6248,6015,5462,553,385,98,37,25,8,22,22,0,0,0,0,0,0,0,10,7,194
21,193,26917,8643,7916,6943,973,769,150,54,0,0,32,27,5,0,0,0,0,0,0,21,353,321
21,195,60483,20054,18575,16358,2217,1915,160,113,19,10,113,113,0,0,0,0,0,0,3,500,294,569
21,197,12321,4429,4284,3592,692,519,154,19,0,0,9,9,0,0,0,0,0,0,0,61,33,42
21,199,64145,24550,23441,21284,2157,1767,221,68,56,45,36,23,0,0,0,13,0,12,0,319,295,447
21,201,2143,908,855,765,90,87,0,0,0,3,0,0,0,0,0,0,0,0,0,19,3,31
21,203,16827,6381,5955,5368,587,446,52,55,27,7,25,25,0,0,0,0,0,0,0,227,53,121
21,205,24499,9936,9022,7925,1097,710,183,146,0,58,139,139,0,0,0,0,0,22,42,211,84,416
21,207,17760,6160,5870,5367,503,409,47,39,0,8,28,28,0,0,0,0,0,0,0,76,64,122
21,209,53517,27192,25394,22829,2565,2136,294,70,26,39,156,115,0,41,0,0,0,52,17,487,116,970
21,211,46786,22185,20259,18113,2146,1759,208,112,22,45,74,74,0,0,0,0,28,6,0,414,356,1048
21,213,18063,7996,7620,7094,526,347,149,18,10,2,19,19,0,0,0,0,0,0,0,27,127,203
21,215,18246,9419,8879,7966,913,567,158,46,142,0,5,5,0,0,0,0,0,0,0,81,167,287
21,217,25500,9832,9045,8062,983,836,147,0,0,0,0,0,0,0,0,0,8,0,0,337,127,315
21,219,12350,4637,4209,3798,411,175,147,18,71,0,0,0,0,0,0,0,0,8,66,62,125,167
21,221,14344,5760,5404,4834,570,493,58,19,0,0,0,0,0,0,0,0,0,0,0,131,46,179
21,223,8637,3709,3466,2992,474,341,89,1,43,0,0,0,0,0,0,0,0,0,0,7,63,173
21,225,14802,6173,5732,5283,449,371,40,0,24,14,22,22,0,0,0,0,0,14,0,326,51,28
21,227,126427,59280,54892,48318,6574,4802,908,583,232,49,149,149,0,0,0,0,45,113,98,1796,505,1682
21,229,12019,5699,5218,4723,495,428,26,18,16,7,59,59,0,0,0,0,28,4,1,82,37,270
21,231,20609,7176,6704,6001,703,551,73,60,0,19,110,110,0,0,0,0,0,0,0,86,65,211
21,233,13155,4972,4729,4230,499,449,30,6,0,14,8,8,0,0,0,0,0,0,0,148,11,76
21,235,36089,12378,11360,10035,1325,1135,159,13,9,9,70,70,0,0,0,0,6,0,0,496,17,429
21,237,7223,1767,1646,1308,338,329,9,0,0,0,0,0,0,0,0,0,0,0,0,15,36,70
21,239,26097,12880,11725,10586,1139,909,148,53,29,0,12,12,0,0,0,0,0,54,63,298,83,645
22,1,62568,24690,23451,20850,2601,1693,638,209,61,0,39,36,3,0,0,0,0,10,27,403,317,443
22,3,25661,8488,8051,7337,714,420,260,16,18,0,19,19,0,0,0,0,0,0,3,66,165,184
22,5,121176,57643,54566,49881,4685,3417,762,363,141,2,67,67,0,0,0,0,0,40,54,372,525,2019
22,7,22714,9225,8712,7940,772,625,120,13,9,5,59,59,0,0,0,0,0,0,6,70,122,256
22,9,40882,14584,13722,12606,1116,698,216,50,49,103,19,19,0,0,0,0,5,0,27,319,221,271
22,11,36769,14287,13529,11816,1713,1182,188,224,88,31,31,31,0,0,0,0,15,12,39,231,238,192
22,13,13668,4593,4304,3936,368,313,34,21,0,0,4,1,0,3,0,0,0,0,0,107,43,135
22,15,126131,58410,55046,50748,4298,3271,458,296,140,133,227,227,0,0,0,0,23,27,81,688,535,1783
22,17,248361,104060,97396,89427,7969,6414,979,193,165,218,1822,1822,0,0,0,0,73,132,176,1362,426,2673
22,19,200182,88670,83428,75866,7562,5949,1089,290,186,48,309,307,2,0,0,0,67,69,391,1212,1129,2065
